locality	higherGeographyId	eventId	gearType	eventDateStart	eventDateStop	timeStartUtc3	timeEndUtc3	eventTime	eventDate	duration	collector1	collector2	collector3	collector4	collector1Orcid	collector2Orcid	collector3Orcid	collector4Orcid	latStartDecMin	longStartDecMin	latStopDecMin	longStopDecMin	minimumDepthInMeters	maximumDepthInMeters	maximumElevationInMeters	sampleIdsStart	sampleIdsStop	eventRemarks	latStart	longStart	parentEventID	samplingProtocol
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_56	NIS	2024-02-18T00:00:00Z		1899-12-31T16:04:00Z	1899-12-31T16:09:00Z	16:04-03:00/16:09-03:00	2024-02-18	0.003472222222222321	Axelle Brusselman	Alice Reade			https://orcid.org/0009-0002-6669-2911											2043	2048		65.103483	64.083863	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_57	NIS	2024-02-18T00:00:00Z		1899-12-31T16:16:00Z	1899-12-31T16:21:00Z	16:16-03:00/16:21-03:00	2024-02-18	0.00347222222222221	Axelle Brusselman	Alice Reade			https://orcid.org/0009-0002-6669-2911											2049	2054		65.102765	64.083364	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_58	NIS	2024-02-18T00:00:00Z		1899-12-31T16:24:00Z	1899-12-31T16:29:00Z	16:24-03:00/16:29-03:00	2024-02-18	0.00347222222222221	Axelle Brusselman	Alice Reade			https://orcid.org/0009-0002-6669-2911											2055	2060		65.102189	64.088686	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_59	NIS	2024-02-18T00:00:00Z		1899-12-31T16:32:00Z	1899-12-31T16:37:00Z	16:32-03:00/16:37-03:00	2024-02-18	0.00347222222222221	Axelle Brusselman	Alice Reade			https://orcid.org/0009-0002-6669-2911											2061	2066		65.100755	64.084089	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_60	NIS	2024-02-18T00:00:00Z		1899-12-31T16:40:00Z	1899-12-31T16:45:00Z	16:40-03:00/16:45-03:00	2024-02-18	0.00347222222222221	Axelle Brusselman	Alice Reade			https://orcid.org/0009-0002-6669-2911											2067	2072		65.099483	64.078529	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_61	NIS	2024-02-18T00:00:00Z		1899-12-31T16:48:00Z	1899-12-31T16:53:00Z	16:48-03:00/16:53-03:00	2024-02-18	0.003472222222222321	Axelle Brusselman	Alice Reade			https://orcid.org/0009-0002-6669-2911											2073	2078		65.100973	64.079692	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_62	NIS	2024-02-18T00:00:00Z		1899-12-31T16:55:00Z	1899-12-31T17:00:00Z	16:55-03:00/17:00-03:00	2024-02-18	0.00347222222222221	Axelle Brusselman	Alice Reade			https://orcid.org/0009-0002-6669-2911											2079	2084		65.101675	64.080303	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	DIV_17	DIV	2024-02-18T00:00:00Z		1899-12-31T15:58:00Z	1899-12-31T16:44:00Z	15:58-03:00/16:44-03:00	2024-02-18	0.03194444444444444	Camille Moreau	Lucas Terrana	Ben Wallis		https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0001-5767-3220			65°05,7952	64°06,3859				32		2101	2140				https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	RD_8	RD	2024-02-19T00:00:00Z		1899-12-31T08:20:00Z	1899-12-31T08:40:00Z	08:20-03:00/08:40-03:00	2024-02-19	0.013888888888888895	Henri Robert								65°6,569	64°4,469	65°6,414	64°4,444	15	22		2141	2150				https://www.wikidata.org/wiki/Q137398578	Rauschert Dredge | https://doi.org/10.5281/zenodo.11653690 | A “Rauschert” dredge (RD) was used at each working area to sample the general macro-benthic communities. This small dredge designed by Biologist Martin Rauschert (AWI) several decades ago is an excellent tool (widely used in the scientific benthic research community) to capture a large diversity of specimen of all taxa and keep them in a good shape for further identification and processing. The dredge consists of a 50x50x20 cm double sided sledge-like metal frame that slides on the sea floor (on either side). Organisms are lifted from the sediment surface by a chain that scrapes the seabed under the dredge’s frame. At the bottom of the dredge a large 50x70x20 cm bag of 500µ mesh is attached to collect all the floating organisms lifted by the chain. This collecting bag is protected by a coarse nylon 1 cm mesh size bag to support the weight of the sample collected. Both bags are protected on top and at the bottom by a rubber carpet that covers the whole surface of the collecting bag. The RD is usually deployed from a zodiac but can also be deployed from the deck of Australis. The RD is being held and hauled by a rope of at least 1.5 times the length of the depth of deployment. A distance of 100 meter is travelled to the end point of deployment at very low speed that allows the dredge to sweep the sea floor without floating above the ground. At the end point the rope is pulled by hand until the RD reaches the water surface. The whole device containing the samples in its bags is placed in a bucket for further processing on the ship’s deck. A total of 15 RD was deployed during the TANGO2 expedition at each station’s point of interest (deeper “pools”, canyons, channel slope, plateau).
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	INC_3	INC	2024-02-19T00:00:00Z	2024-02-20T00:00:00Z	1899-12-31T06:00:00Z	1899-12-31T09:30:00Z		2024-02-19T06:00-03:00/2024-02-20T09:30-03:00	27.500000000058208	Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				65°06,079	64°04950			5	15		2156	2168				https://www.wikidata.org/wiki/Q137398578	13C Incubations (AB) | https://doi.org/10.5281/zenodo.11653690 | 13C incubations are listed among the gear deployed during the TANGO 2 expedition (Table 3: List of gear deployed during the TANGO 2 expedition).
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	DIV_18	DIV	2024-02-19T00:00:00Z		1899-12-31T09:17:00Z	1899-12-31T10:09:00Z	09:17-03:00/10:09-03:00	2024-02-19	0.036111111111111094	Martin Dogniez	Anthony Voisin			https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0003-3696-4445			65°062268	64°05,469				20		2431	2732				https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	DIV_19	DIV	2024-02-19T00:00:00Z		1899-12-31T09:40:00Z	1899-12-31T10:35:00Z	09:40-03:00/10:35-03:00	2024-02-19	0.03819444444444442	Camille Moreau	Lucas Terrana	Lea Katz		https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0001-5767-3220	https://orcid.org/0000-0001-5748-602X		65°05,715	64°05,930				31		2169	2269				https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_63	NIS	2024-02-19T00:00:00Z		1899-12-31T11:00:00Z	1899-12-31T12:00:00Z	11:00-03:00/12:00-03:00	2024-02-19	0.041666666666666685	Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				65°06,079	64°04950						2241	2341				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	ROV_13	ROV	2024-02-19T00:00:00Z		1899-12-31T13:00:00Z	1899-12-31T14:20:00Z	13:00-03:00/14:20-03:00	2024-02-19	0.05555555555555558	Lea Katz	Henri Robert			https://orcid.org/0000-0001-5748-602X				65°06,079	64°04951						2270	2280				https://www.wikidata.org/wiki/Q137398578	Remotely Operated Vehicle | https://doi.org/10.5281/zenodo.11653690 | A small affordable Remotely Operated Vehicle (ROV), the BlueROV2 from BlueRobotics, was equipped with a downward looking GoPro (HERO10), a single-beam sonar and a pair of lasers. The ROV was deployed from the Australis itself or from a Bombard C4 tender. With a person managing the tether to assist the pilot. GPS coordinates were taken on the surface using a handheld GPS (Garmin Oregon 600), then the ROV headed straight downwards until reaching the bottom. It was then flown at a constant altitude above the seafloor (1 meter), with a known bearing, for approx. 15 minutes at a pace of 0,1m/s, resulting in transects between 90-110 meters, depending on the geomorphological characteristics of the site. Then, it was brought back straight upwards to the surface and a second GPS point was recorded. If, for weather or logistic reasons, it was not possible to retrieve the second GPS point, it was calculated afterwards using distance and bearing.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_64	NIS	2024-02-19T00:00:00Z		1899-12-31T11:00:00Z	1899-12-31T12:00:00Z	11:00-03:00/12:00-03:00	2024-02-19	0.041666666666666685	Axelle Brusselman	Manon Bayat			https://orcid.org/0009-0002-6669-2911				65°06,079	64°04950			0	20		2342	2346				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_65	NIS	2024-02-19T00:00:00Z		1899-12-31T14:00:00Z	1899-12-31T15:00:00Z	14:00-03:00/15:00-03:00	2024-02-19	0.04166666666666663	Axelle Brusselman	Anthony Voisin	Manon Bayat		https://orcid.org/0009-0002-6669-2911	https://orcid.org/0000-0003-3696-4445										2347	2349				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	DIV_20	DIV	2024-02-19T00:00:00Z		1899-12-31T16:18:00Z	1899-12-31T16:55:00Z	16:18-03:00/16:55-03:00	2024-02-19	0.025694444444444464	Camille Moreau	Lucas Terrana			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0001-5767-3220			65°06,2195	64°05,089				22		2361	2430				https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Hovgaard Islands	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	NIS_66	NIS	2024-02-19T00:00:00Z		1899-12-31T14:00:00Z	1899-12-31T15:00:00Z	14:00-03:00/15:00-03:00	2024-02-19	0.04166666666666663	Axelle Brusselman	Manon Bayat			https://orcid.org/0009-0002-6669-2911									20		2350	2354				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
